pos	strand	class	group	depth
42033076	plus	unassigned	Teo	7
42031891	minus	unassigned	Teo	6
42033115	plus	unassigned	B73	14
42032894	minus	nbr	Teo	7
42032613	plus	unassigned	Teo	37
42032609	plus	ppl2	B73	118
42032836	minus	nbr	Teo	24
42031872	plus	ppl2	Teo	17
42031651	plus	ppl2	Teo	3
42031814	plus	ppl2	Teo	7
42033152	minus	unassigned	B73	1
42032628	minus	unassigned	Teo	15
42032961	minus	unassigned	B73	1
42032611	minus	unassigned	Teo	16
42033280	minus	nbr	B73	18
42031818	plus	ppl2	B73	9
42033370	minus	nbr	Teo	1
42033312	minus	nbr	Teo	3
42032347	plus	unassigned	B73	4
42033278	minus	nbr	Teo	4
42033057	minus	nbr	Teo	19
42032866	plus	unassigned	B73	4569
42032511	plus	ppl2	Teo	245
42033159	plus	unassigned	B73	11
42032657	plus	unassigned	Teo	1
42032959	minus	unassigned	B73	1
42032609	minus	unassigned	Teo	18
42033241	plus	unassigned	B73	4
42032942	minus	unassigned	B73	1
42033032	plus	unassigned	Teo	6
42032590	minus	unassigned	B73	30
42033316	minus	nbr	B73	12
42031683	minus	unassigned	B73	2
42032515	plus	ppl2	B73	110
42032963	minus	nbr	Teo	12
42032742	minus	nbr	Teo	49
42031864	plus	unassigned	B73	2
42032157	plus	unassigned	B73	4
42031686	plus	ppl2	Teo	6
42032986	plus	unassigned	Teo	7
42033051	plus	unassigned	B73	13
42032967	minus	nbr	B73	107
42032746	minus	nbr	B73	656
42032816	plus	unassigned	Teo	1511
42033109	plus	unassigned	Teo	10
42032588	minus	unassigned	B73	30
42033361	plus	unassigned	Teo	4
42031503	plus	ppl2	B73	13
42032571	minus	unassigned	B73	32
42032822	plus	unassigned	B73	5609
42031664	minus	unassigned	B73	2
42031695	minus	unassigned	Teo	3
42033308	minus	unassigned	B73	1
42033184	minus	nbr	Teo	8
42032383	plus	ppl2	Teo	221
42032162	plus	ppl2	Teo	78
42032765	minus	unassigned	B73	97
42031990	plus	unassigned	B73	2
42031858	minus	unassigned	B73	5
42033222	minus	nbr	B73	32
42033001	minus	nbr	B73	128
42032796	minus	unassigned	Teo	5
42031820	plus	unassigned	B73	2
42031841	minus	unassigned	B73	6
42032113	plus	unassigned	B73	4
42033188	minus	nbr	B73	36
42032642	plus	ppl2	B73	104
42031889	minus	unassigned	Teo	6
42033095	plus	unassigned	B73	14
42032593	plus	unassigned	Teo	37
42032632	plus	unassigned	B73	9
42031872	minus	unassigned	Teo	2
42032166	plus	ppl2	B73	33
42032387	plus	ppl2	B73	60
42032942	plus	unassigned	Teo	13
42033235	plus	unassigned	Teo	5
42032873	minus	nbr	B73	74
42032746	minus	unassigned	B73	105
42031851	plus	ppl2	B73	8
42031630	plus	ppl2	B73	11
42031839	minus	unassigned	B73	6
42032777	minus	unassigned	Teo	8
42032905	minus	nbr	Teo	7
42032394	minus	unassigned	B73	23
42031630	plus	unassigned	B73	4
42031822	minus	unassigned	B73	6
42032760	minus	unassigned	Teo	8
42031853	minus	unassigned	Teo	2
42033090	minus	nbr	Teo	15
42031628	plus	ppl2	Teo	3
42031849	plus	ppl2	Teo	8
42032752	plus	unassigned	Teo	693
42033045	plus	unassigned	Teo	6
42032909	minus	nbr	B73	80
42033400	plus	unassigned	B73	1
42033299	minus	unassigned	B73	1
42033094	minus	nbr	B73	101
42032727	minus	unassigned	B73	109
42033282	minus	unassigned	B73	1
42032758	minus	unassigned	Teo	8
42032375	minus	unassigned	B73	22
42033347	minus	nbr	Teo	1
42033126	minus	nbr	Teo	16
42031674	plus	unassigned	B73	2
42032546	plus	ppl2	Teo	622
42032325	plus	ppl2	Teo	115
42032316	plus	unassigned	B73	4
42032107	plus	unassigned	Teo	4
42032796	plus	unassigned	Teo	1534
42033089	plus	unassigned	Teo	7
42032835	plus	unassigned	B73	5934
42033128	plus	unassigned	B73	12
42032626	plus	unassigned	Teo	34
42033380	plus	unassigned	B73	1
42032569	minus	unassigned	B73	33
42033171	plus	unassigned	Teo	5
42033210	plus	unassigned	B73	8
42032811	minus	nbr	Teo	35
42032552	minus	unassigned	B73	33
42033001	plus	unassigned	Teo	7
42032108	plus	ppl2	B73	17
42032329	plus	ppl2	B73	45
42032998	minus	nbr	Teo	14
42032777	minus	nbr	Teo	50
42031645	minus	unassigned	B73	2
42032583	minus	unassigned	Teo	18
42031676	minus	unassigned	Teo	3
42032815	minus	nbr	B73	401
42031833	plus	unassigned	B73	2
42032126	plus	unassigned	B73	4
42033190	plus	unassigned	B73	9
42032879	plus	unassigned	B73	2412
42032533	minus	unassigned	B73	30
42032709	plus	unassigned	B73	394
42033253	minus	nbr	Teo	7
42033032	minus	nbr	Teo	17
42032961	plus	unassigned	B73	15
42033254	plus	unassigned	B73	4
42032564	minus	unassigned	Teo	21
42032673	plus	ppl2	Teo	69
42031657	minus	unassigned	Teo	3
42031640	minus	unassigned	Teo	1
42033257	minus	nbr	B73	24
42033036	minus	nbr	B73	114
42032710	minus	unassigned	B73	114
42032677	plus	ppl2	B73	1
42031877	plus	unassigned	B73	2
42032619	plus	ppl2	B73	114
42031803	minus	unassigned	B73	6
42032741	minus	unassigned	Teo	8
42031882	plus	ppl2	Teo	16
42031661	plus	ppl2	Teo	4
42031834	minus	unassigned	Teo	2
42032252	plus	unassigned	B73	1
42032519	plus	unassigned	B73	12
42032999	plus	unassigned	Teo	6
42032771	plus	unassigned	B73	2670
42032895	minus	unassigned	B73	1
42033064	plus	unassigned	B73	13
42032562	plus	unassigned	Teo	37
42032829	plus	unassigned	Teo	1424
42032601	plus	unassigned	B73	9
42032162	minus	unassigned	B73	13
42033374	plus	unassigned	Teo	4
42032942	minus	nbr	B73	108
42032721	minus	nbr	B73	594
42032911	plus	unassigned	Teo	67
42033204	plus	unassigned	Teo	5
42031665	plus	ppl2	B73	13
42031886	plus	ppl2	B73	12
42031828	plus	ppl2	B73	9
42032708	minus	unassigned	B73	114
42033263	minus	unassigned	B73	1
42032719	minus	nbr	Teo	40
42033380	minus	nbr	Teo	1
42032739	minus	unassigned	Teo	8
42031687	plus	unassigned	B73	2
42032356	minus	unassigned	B73	24
42032722	minus	unassigned	Teo	8
42032387	minus	unassigned	Teo	11
42031815	minus	unassigned	Teo	2
42032370	minus	unassigned	Teo	11
42032372	plus	unassigned	Teo	20
42033184	plus	unassigned	Teo	5
42032645	plus	unassigned	B73	9
42033384	minus	nbr	B73	2
42033163	minus	nbr	B73	57
42033326	minus	nbr	B73	11
42033105	minus	nbr	B73	100
42032955	plus	unassigned	Teo	8
42032583	plus	ppl2	B73	137
42032362	plus	ppl2	B73	57
42032141	plus	ppl2	B73	23
42033248	plus	unassigned	Teo	1
42033020	plus	unassigned	B73	5
42032525	plus	ppl2	B73	133
42033330	plus	unassigned	Teo	1
42032615	plus	ppl2	Teo	535
42032337	minus	unassigned	B73	20
42032703	minus	unassigned	Teo	6
42032139	plus	ppl2	Teo	57
42032320	minus	unassigned	B73	15
42032368	minus	unassigned	Teo	11
42032351	minus	unassigned	Teo	13
42031794	minus	unassigned	B73	5
42032977	minus	nbr	B73	112
42031643	plus	unassigned	B73	3
42031792	plus	ppl2	B73	15
42032846	minus	nbr	Teo	22
42032974	plus	unassigned	B73	10
42033267	plus	unassigned	B73	4
42032765	plus	unassigned	Teo	999
42033058	plus	unassigned	Teo	8
42032804	plus	unassigned	B73	5193
42031824	plus	ppl2	Teo	7
42032514	minus	unassigned	B73	35
42033140	plus	unassigned	Teo	10
42032545	minus	unassigned	Teo	23
42031638	minus	unassigned	Teo	1
42032699	minus	unassigned	B73	13
42032682	minus	unassigned	B73	1
42033290	minus	nbr	B73	18
42033232	minus	nbr	B73	30
42031775	minus	unassigned	B73	1
42032652	plus	ppl2	B73	28
42033322	minus	nbr	Teo	3
42033101	minus	nbr	Teo	14
42033288	minus	nbr	Teo	4
42033067	minus	nbr	Teo	16
42032575	plus	unassigned	Teo	37
42032521	plus	ppl2	Teo	542
42032329	plus	unassigned	B73	4
42032581	plus	unassigned	B73	9
42032876	minus	unassigned	B73	1
42032526	minus	unassigned	Teo	20
42032848	plus	unassigned	B73	6019
42032639	plus	unassigned	Teo	30
42032411	plus	unassigned	B73	1
42032143	minus	unassigned	B73	11
42033393	plus	unassigned	B73	1
42032891	plus	unassigned	Teo	222
42032930	plus	unassigned	B73	64
42033223	plus	unassigned	B73	4
42032721	plus	unassigned	Teo	463
42032174	minus	unassigned	Teo	12
42033014	plus	unassigned	Teo	7
42031861	plus	ppl2	B73	10
42032973	minus	nbr	Teo	12
42032752	minus	nbr	Teo	50
42032915	minus	nbr	Teo	8
42031696	plus	ppl2	Teo	6
42031859	plus	ppl2	Teo	10
42031846	plus	unassigned	B73	2
42032139	plus	unassigned	B73	5
42032391	plus	unassigned	B73	4
42032857	minus	unassigned	B73	2
42032658	plus	unassigned	B73	1
42032756	minus	nbr	B73	650
42032221	plus	unassigned	B73	1
42032840	minus	unassigned	B73	10
42032124	minus	unassigned	B73	8
42032919	minus	nbr	B73	87
42032968	plus	unassigned	Teo	12
42032740	plus	unassigned	B73	965
42033033	plus	unassigned	B73	6
42032155	minus	unassigned	Teo	11
42032531	plus	unassigned	Teo	41
42033343	plus	unassigned	Teo	4
42033194	minus	nbr	Teo	6
42033357	minus	nbr	Teo	1
42033136	minus	nbr	Teo	16
42032393	plus	ppl2	Teo	221
42032172	plus	ppl2	Teo	96
42032114	plus	ppl2	Teo	39
42032556	plus	ppl2	Teo	624
42032318	minus	unassigned	B73	15
42032335	plus	ppl2	Teo	143
42032349	minus	unassigned	Teo	13
42032332	minus	unassigned	Teo	13
42032838	minus	unassigned	B73	10
42033011	minus	nbr	B73	124
42033198	minus	nbr	B73	30
42031972	plus	unassigned	B73	1
42032821	minus	nbr	Teo	25
42032176	plus	ppl2	B73	46
42031802	plus	unassigned	B73	2
42032397	plus	ppl2	B73	61
42032339	plus	ppl2	B73	52
42032118	plus	ppl2	B73	18
42032784	plus	unassigned	B73	4470
42033077	plus	unassigned	B73	13
42033009	minus	nbr	Teo	13
42032614	plus	unassigned	B73	9
42032405	plus	unassigned	Teo	16
42033387	plus	unassigned	Teo	4
42032924	plus	unassigned	Teo	21
42033217	plus	unassigned	Teo	5
42032883	minus	nbr	B73	74
42032825	minus	nbr	B73	317
42032663	minus	unassigned	B73	3
42031640	plus	ppl2	B73	11
42031803	plus	ppl2	B73	13
42032313	minus	unassigned	Teo	1
42031756	minus	unassigned	B73	1
42031782	plus	unassigned	B73	1
42033263	minus	nbr	Teo	4
42033042	minus	nbr	Teo	18
42031638	plus	ppl2	Teo	2
42032594	plus	unassigned	B73	9
42032385	plus	unassigned	Teo	20
42033197	plus	unassigned	Teo	5
42033236	plus	unassigned	B73	4
42032734	plus	unassigned	Teo	540
42033027	plus	unassigned	Teo	7
42033301	minus	nbr	B73	14
42033267	minus	nbr	B73	21
42033046	minus	nbr	B73	105
42032644	minus	unassigned	B73	21
42031737	minus	unassigned	B73	1
42031892	plus	ppl2	Teo	27
42032952	minus	nbr	B73	111
42032731	minus	nbr	B73	634
42032821	minus	unassigned	B73	21
42032105	minus	unassigned	B73	7
42032987	plus	unassigned	B73	9
42032778	plus	unassigned	Teo	1300
42032550	plus	unassigned	B73	11
42032852	minus	unassigned	Teo	1
42031896	plus	ppl2	B73	16
42032136	minus	unassigned	Teo	12
42031675	plus	ppl2	B73	13
42032817	plus	unassigned	B73	5438
42032341	plus	unassigned	Teo	19
42032608	plus	unassigned	Teo	37
42033362	plus	unassigned	B73	1
42032860	plus	unassigned	Teo	1321
42032787	minus	nbr	Teo	51
42033153	plus	unassigned	Teo	9
42032729	minus	nbr	Teo	47
42033390	minus	nbr	Teo	1
42032819	minus	unassigned	B73	21
42031985	plus	unassigned	B73	2
42033394	minus	nbr	B73	2
42033173	minus	nbr	B73	49
42032802	minus	unassigned	B73	51
42031815	plus	unassigned	B73	2
42032108	plus	unassigned	B73	4
42032797	plus	unassigned	B73	4779
42032588	plus	unassigned	Teo	37
42032151	plus	ppl2	B73	27
42032593	plus	ppl2	B73	130
42032360	plus	unassigned	B73	4
42032372	plus	ppl2	B73	60
42032833	minus	unassigned	Teo	2
42032627	plus	unassigned	B73	9
42032151	plus	unassigned	Teo	12
42032117	minus	unassigned	Teo	9
42033205	minus	nbr	Teo	6
42033172	plus	unassigned	B73	10
42032937	plus	unassigned	Teo	13
42033002	plus	unassigned	B73	5
42032625	plus	ppl2	Teo	512
42032404	plus	ppl2	Teo	243
42032943	plus	unassigned	B73	46
42033312	plus	unassigned	Teo	1
42032149	plus	ppl2	Teo	70
42033209	minus	nbr	B73	31
42033355	minus	unassigned	B73	1
42032629	plus	ppl2	B73	108
42032408	plus	ppl2	B73	65
42032856	minus	nbr	Teo	19
42031671	plus	ppl2	Teo	4
42032814	minus	unassigned	Teo	3
42031834	plus	ppl2	Teo	6
42031859	plus	unassigned	B73	2
42031907	minus	unassigned	Teo	8
42031941	plus	unassigned	B73	1
42032234	plus	unassigned	B73	1
42032753	plus	unassigned	B73	1439
42033046	plus	unassigned	B73	11
42032544	plus	unassigned	Teo	40
42033356	plus	unassigned	Teo	4
42031838	plus	ppl2	B73	9
42032625	minus	unassigned	B73	22
42033332	minus	nbr	Teo	1
42033111	minus	nbr	Teo	15
42033298	minus	nbr	Teo	3
42033077	minus	nbr	Teo	18
42032531	plus	ppl2	Teo	611
42031669	plus	unassigned	B73	1
42032793	minus	unassigned	B73	56
42031886	minus	unassigned	B73	7
42032563	plus	unassigned	B73	10
42032354	plus	unassigned	Teo	19
42033336	minus	nbr	B73	11
42033115	minus	nbr	B73	100
42032873	plus	unassigned	Teo	922
42033166	plus	unassigned	Teo	6
42032314	plus	ppl2	B73	46
42032535	plus	ppl2	B73	146
42032983	minus	nbr	Teo	12
42032762	minus	nbr	Teo	50
42032606	minus	unassigned	B73	25
42033161	minus	unassigned	B73	1
42032637	minus	unassigned	Teo	14
42032620	minus	unassigned	Teo	15
42032800	minus	nbr	B73	445
42032987	minus	nbr	B73	110
42032766	minus	nbr	B73	650
42031795	plus	unassigned	B73	2
42031625	plus	unassigned	B73	3
42032398	plus	unassigned	Teo	16
42032170	plus	unassigned	B73	4
42032000	plus	unassigned	B73	2
42033159	minus	unassigned	B73	1
42032956	plus	unassigned	B73	16
42033249	plus	unassigned	B73	4
42032747	plus	unassigned	Teo	683
42033142	minus	unassigned	B73	1
42033292	plus	unassigned	Teo	1
42032618	minus	unassigned	Teo	15
42033331	plus	unassigned	B73	1
42032951	minus	unassigned	B73	1
42033122	plus	unassigned	Teo	9
42033242	minus	nbr	B73	26
42033021	minus	nbr	B73	115
42031692	minus	unassigned	B73	2
42032662	plus	ppl2	B73	21
42033336	minus	unassigned	B73	1
42031954	plus	unassigned	B73	1
42033019	minus	nbr	Teo	9
42032247	plus	unassigned	B73	1
42032412	minus	unassigned	B73	2
42032557	plus	unassigned	Teo	37
42032120	plus	unassigned	Teo	4
42032893	minus	nbr	B73	74
42032597	minus	unassigned	B73	30
42033375	plus	unassigned	B73	1
42031871	plus	ppl2	B73	10
42031650	plus	ppl2	B73	11
42032912	plus	unassigned	B73	256
42032580	minus	unassigned	B73	32
42033205	plus	unassigned	B73	8
42032703	plus	unassigned	Teo	183
42032925	minus	nbr	Teo	8
42031673	minus	unassigned	B73	2
42031903	plus	ppl2	Teo	29
42033317	minus	unassigned	B73	1
42031869	plus	ppl2	Teo	16
42031648	plus	ppl2	Teo	3
42033300	minus	unassigned	B73	1
42031998	plus	unassigned	B73	2
42032774	minus	unassigned	B73	98
42031828	plus	unassigned	B73	2
42032929	minus	nbr	B73	101
42032708	minus	nbr	B73	20
42031867	minus	unassigned	B73	5
42032373	plus	unassigned	B73	4
42031910	plus	unassigned	B73	1
42031850	minus	unassigned	B73	5
42032164	plus	unassigned	Teo	13
42031907	plus	ppl2	B73	16
42032203	plus	unassigned	B73	1
42031500	minus	unassigned	Teo	1
42032892	plus	unassigned	B73	990
42031898	minus	unassigned	Teo	7
42033185	plus	unassigned	B73	9
42032722	plus	unassigned	B73	682
42031881	minus	unassigned	Teo	5
42033015	plus	unassigned	B73	5
42032513	plus	unassigned	Teo	40
42033367	minus	nbr	Teo	1
42033325	plus	unassigned	Teo	1
42033146	minus	nbr	Teo	14
42032600	plus	ppl2	Teo	581
42032345	plus	ppl2	Teo	151
42032124	plus	ppl2	Teo	43
42032566	plus	ppl2	Teo	635
42032601	minus	unassigned	Teo	18
42032755	minus	unassigned	B73	99
42031638	plus	unassigned	B73	4
42031890	plus	unassigned	B73	2
42031848	minus	unassigned	B73	5
42032786	minus	unassigned	Teo	8
42032604	plus	ppl2	B73	120
42032183	plus	unassigned	B73	1
42032831	minus	nbr	Teo	25
42031831	minus	unassigned	B73	6
42032013	plus	unassigned	B73	1
42032349	plus	ppl2	B73	57
42031879	minus	unassigned	Teo	4
42032128	plus	ppl2	B73	21
42032797	minus	nbr	Teo	33
42031862	minus	unassigned	Teo	2
42032323	plus	unassigned	Teo	18
42032766	plus	unassigned	B73	2351
42033059	plus	unassigned	B73	13
42032949	minus	unassigned	B73	1
42033369	plus	unassigned	Teo	4
42033141	plus	unassigned	B73	13
42032932	minus	unassigned	B73	1
42032906	plus	unassigned	Teo	86
42032835	minus	nbr	B73	283
42031813	plus	ppl2	B73	10
42033291	minus	unassigned	B73	1
42032384	minus	unassigned	B73	21
42033273	minus	nbr	Teo	4
42033052	minus	nbr	Teo	19
42031764	plus	unassigned	B73	1
42032635	plus	ppl2	Teo	483
42032576	plus	unassigned	B73	10
42032367	plus	unassigned	Teo	20
42032406	plus	unassigned	B73	3
42033388	plus	unassigned	B73	1
42032886	plus	unassigned	Teo	338
42033179	plus	unassigned	Teo	5
42032925	plus	unassigned	B73	105
42033311	minus	nbr	B73	13
42033218	plus	unassigned	B73	5
42032716	plus	unassigned	Teo	418
42033009	plus	unassigned	Teo	7
42032578	minus	unassigned	B73	32
42033261	plus	unassigned	Teo	1
42033277	minus	nbr	B73	21
42033056	minus	nbr	B73	94
42033219	minus	nbr	B73	35
42032561	minus	unassigned	B73	33
42032639	plus	ppl2	B73	103
42031654	minus	unassigned	B73	1
42032592	minus	unassigned	Teo	18
42033309	minus	nbr	Teo	3
42031681	plus	ppl2	Teo	6
42031685	minus	unassigned	Teo	3
42032962	minus	nbr	B73	106
42032741	minus	nbr	B73	652
42032386	plus	unassigned	B73	4
42032904	minus	nbr	B73	75
42032405	minus	unassigned	Teo	18
42031685	plus	ppl2	B73	13
42031627	plus	ppl2	B73	11
42031848	plus	ppl2	B73	8
42032559	minus	unassigned	B73	33
42033071	plus	unassigned	Teo	7
42032969	plus	unassigned	B73	10
42032739	minus	nbr	Teo	49
42032542	minus	unassigned	B73	31
42032532	plus	unassigned	B73	12
42031635	minus	unassigned	B73	2
42033344	plus	unassigned	B73	1
42032842	plus	unassigned	Teo	1425
42032573	minus	unassigned	Teo	21
42033135	plus	unassigned	Teo	9
42031666	minus	unassigned	Teo	3
42032736	minus	unassigned	B73	106
42033183	minus	nbr	B73	39
42033346	minus	nbr	B73	9
42033125	minus	nbr	B73	96
42031829	minus	unassigned	B73	6
42032767	minus	unassigned	Teo	8
42032382	plus	ppl2	B73	59
42032161	plus	ppl2	B73	29
42031967	plus	unassigned	B73	1
42032545	plus	ppl2	B73	144
42031812	minus	unassigned	B73	6
42032324	plus	ppl2	B73	45
42032750	minus	unassigned	Teo	8
42033215	minus	nbr	Teo	7
42032779	plus	unassigned	B73	3318
42032342	plus	unassigned	B73	4
42031843	minus	unassigned	Teo	2
42032609	plus	unassigned	B73	9
42032133	plus	unassigned	Teo	11
42032861	plus	unassigned	B73	5749
42033154	plus	unassigned	B73	15
42032652	plus	unassigned	Teo	1
42032919	plus	unassigned	Teo	26
42032159	plus	ppl2	Teo	78
42032810	minus	nbr	B73	426
42032997	minus	nbr	B73	129
42032776	minus	nbr	B73	652
42032900	minus	nbr	Teo	7
42033289	minus	unassigned	B73	1
42032717	minus	unassigned	B73	113
42033272	minus	unassigned	B73	1
42032866	minus	nbr	Teo	16
42032700	minus	unassigned	B73	15
42032808	minus	nbr	Teo	34
42032748	minus	unassigned	Teo	8
42032365	minus	unassigned	B73	22
42031844	plus	ppl2	Teo	5
42032731	minus	unassigned	Teo	8
42031824	minus	unassigned	Teo	2
42032396	minus	unassigned	Teo	11
42032216	plus	unassigned	B73	1
42033198	plus	unassigned	B73	8
42032735	plus	unassigned	B73	889
42033028	plus	unassigned	B73	5
42032526	plus	unassigned	Teo	42
42033252	minus	nbr	B73	25
42033031	minus	nbr	B73	118
42033280	plus	unassigned	B73	1
42033338	plus	unassigned	Teo	1
42033110	plus	unassigned	B73	16
42032672	plus	ppl2	B73	10
42033342	minus	nbr	Teo	1
42033121	minus	nbr	Teo	15
42033253	minus	unassigned	B73	1
42033087	minus	nbr	Teo	15
42032320	plus	ppl2	Teo	110
42032541	plus	ppl2	Teo	615
42033029	minus	nbr	Teo	16
42032346	minus	unassigned	B73	19
42032377	minus	unassigned	Teo	11
42032360	minus	unassigned	Teo	15
42032196	plus	unassigned	B73	1
42031881	plus	ppl2	B73	12
42031660	plus	ppl2	B73	11
42032545	plus	unassigned	B73	11
42032336	plus	unassigned	Teo	19
42032993	minus	nbr	Teo	14
42032772	minus	nbr	Teo	51
42033090	plus	unassigned	B73	14
42032935	minus	nbr	Teo	10
42032714	minus	nbr	Teo	29
42033357	plus	unassigned	B73	1
42032855	plus	unassigned	Teo	1369
42033148	plus	unassigned	Teo	10
42032523	minus	unassigned	B73	33
42033230	plus	unassigned	Teo	5
42031658	plus	ppl2	Teo	4
42031879	plus	ppl2	Teo	16
42032554	minus	unassigned	Teo	23
42032171	minus	unassigned	B73	12
42031647	minus	unassigned	Teo	1
42031630	minus	unassigned	Teo	1
42032691	minus	unassigned	B73	1
42032939	minus	nbr	B73	103
42032718	minus	nbr	B73	553
42031784	minus	unassigned	B73	1
42031777	plus	unassigned	B73	1
42032146	plus	unassigned	Teo	12
42032589	plus	unassigned	B73	9
42033377	minus	nbr	Teo	1
42033156	minus	nbr	Teo	13
42032610	plus	ppl2	Teo	546
42032152	plus	unassigned	B73	4
42032899	plus	unassigned	Teo	134
42032576	plus	ppl2	Teo	634
42032169	minus	unassigned	B73	12
42032355	plus	ppl2	Teo	190
42032885	minus	unassigned	B73	1
42032134	plus	ppl2	Teo	54
42032938	plus	unassigned	B73	49
42032535	minus	unassigned	Teo	24
42032729	plus	unassigned	Teo	523
42032152	minus	unassigned	B73	13
42032981	plus	unassigned	Teo	10
42031628	minus	unassigned	Teo	1
42032811	plus	unassigned	Teo	1508
42033104	plus	unassigned	Teo	10
42032614	plus	ppl2	B73	115
42032841	minus	nbr	Teo	24
42032138	plus	ppl2	B73	23
42032359	plus	ppl2	B73	56
42032729	minus	unassigned	Teo	8
42032712	minus	unassigned	Teo	8
42032399	plus	unassigned	B73	3
42031936	plus	unassigned	B73	1
42031805	minus	unassigned	Teo	2
42032229	plus	unassigned	B73	1
42032866	minus	unassigned	B73	1
42032748	plus	unassigned	B73	1335
42032133	minus	unassigned	B73	9
42032539	plus	unassigned	Teo	40
42032845	minus	nbr	B73	259
42032791	plus	unassigned	Teo	1541
42033084	plus	unassigned	Teo	6
42033123	plus	unassigned	B73	11
42032621	plus	unassigned	Teo	35
42031823	plus	ppl2	B73	9
42032164	minus	unassigned	Teo	11
42031789	plus	ppl2	B73	15
42033283	minus	nbr	Teo	3
42033062	minus	nbr	Teo	16
42032327	minus	unassigned	B73	17
42032358	minus	unassigned	Teo	13
42032341	minus	unassigned	Teo	13
42033321	minus	nbr	B73	11
42033100	minus	nbr	B73	99
42033287	minus	nbr	B73	18
42033066	minus	nbr	B73	105
42032520	plus	ppl2	B73	127
42032355	plus	unassigned	B73	4
42032874	plus	unassigned	B73	3790
42033167	plus	unassigned	B73	10
42032704	plus	unassigned	B73	170
42033319	minus	nbr	Teo	3
42031691	plus	ppl2	Teo	6
42033040	plus	unassigned	Teo	6
42032518	plus	ppl2	Teo	525
42033307	plus	unassigned	Teo	1
